title,company,salary,location,url,crawled_at,min_salary_raw,max_salary_raw,currency,min_salary_mil_vnd,max_salary_mil_vnd,avg_salary_mil_vnd
Kỹ Sư Java,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ky-su-java/1911049.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.637631,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.638631,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.638631,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.638631,,,Negotiable,,,
ServiceNow Solution Architect,,Thỏa thuận,,https://www.topcv.vn/viec-lam/servicenow-solution-architect/2024764.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.638631,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.638631,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.638631,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.639631,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.639631,,,Negotiable,,,
Lập Trình Viên Android,,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-android/1989626.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.639631,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.639631,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.639631,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.639631,,,Negotiable,,,
Phân Tích Nghiệp Vụ (Senior),,Thỏa thuận,,https://www.topcv.vn/viec-lam/phan-tich-nghiep-vu-senior/2023716.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.639631,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.639631,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.639631,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.639631,,,Negotiable,,,
Software Architect,,Thỏa thuận,,https://www.topcv.vn/viec-lam/software-architect/2024741.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.641134,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.641134,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.641134,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.641134,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.641134,,,Negotiable,,,
Firmware Engineer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/firmware-engineer/2024748.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.641134,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.641134,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.642155,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.642155,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.642155,,,Negotiable,,,
Backend Teamlead,,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-teamlead/2024198.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.642155,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.642155,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.642155,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.642155,,,Negotiable,,,
Trưởng Phòng Bảo Trì Hệ Thống (SFC),,Thỏa thuận,,https://www.topcv.vn/viec-lam/truong-phong-bao-tri-he-thong-sfc/1849107.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.643231,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.643231,,,Negotiable,,,
Sản xuất,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=42,2026-01-30T09:23:55.643231,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.643231,,,Negotiable,,,
AI QA Automation Solution Engineer Intern,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ai-qa-automation-solution-engineer-intern/2023435.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.643231,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.643231,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.643231,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.643231,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.643231,,,Negotiable,,,
Senior BrSE - Kỹ Sư Cầu Nối,,Thỏa thuận,,https://www.topcv.vn/viec-lam/senior-brse-ky-su-cau-noi/1582525.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.644279,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.644279,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.644279,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.644279,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.644279,,,Negotiable,,,
Java Backend Leader,,Thỏa thuận,,https://www.topcv.vn/viec-lam/java-backend-leader/1718449.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.645274,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.645274,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.645274,,,Negotiable,,,
Tài chính,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=17,2026-01-30T09:23:55.645274,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.645274,,,Negotiable,,,
Senior Java Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/senior-java-developer/2022996.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.645274,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.645274,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.645274,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.646276,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.646276,,,Negotiable,,,
Lập Trình Fullstack (Python/Reactjs),,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-fullstack-python-reactjs/1984780.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.646276,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:23:55.646276,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.646276,,,Negotiable,,,
Java Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/java-developer/1425673.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.647275,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.647275,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.647275,,,Negotiable,,,
Tài chính,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=17,2026-01-30T09:23:55.647275,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.647275,,,Negotiable,,,
Software Development Engineer Next-Gen,,Thỏa thuận,,https://www.topcv.vn/viec-lam/software-development-engineer-next-gen/1926999.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.647275,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.647275,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.647275,,,Negotiable,,,
IT Technical Lead,,Thỏa thuận,,https://www.topcv.vn/viec-lam/it-technical-lead/1939018.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.648274,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.648274,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.648274,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.648274,,,Negotiable,,,
Lập Trình Viên Android,,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-android/2021520.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.648274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.648274,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.648274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.649274,,,Negotiable,,,
IOS Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ios-developer/2021521.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.649274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.649274,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.649274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.649274,,,Negotiable,,,
Flutter Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/flutter-developer/2021517.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.650274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.650274,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.650274,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.650274,,,Negotiable,,,
Senior .NET Developer - Team Lead,,Thỏa thuận,,https://www.topcv.vn/viec-lam/senior-net-developer-team-lead/1514505.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.650274,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:23:55.650274,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-developer/2020912.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.651275,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.651275,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.651275,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.651275,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/mobile-developer/2020785.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.651780,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.651780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.651780,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.651780,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.651780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.651780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.651780,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.652783,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.652783,,,Negotiable,,,
Smart Contract Developer (Blockchain),,Thỏa thuận,,https://www.topcv.vn/viec-lam/smart-contract-developer-blockchain/1846979.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.652783,,,Negotiable,,,
Blockchain Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-blockchain-engineer-cr257cb258cl276,2026-01-30T09:23:55.652783,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.652783,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.652783,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.652783,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.652783,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.652783,,,Negotiable,,,
Fullstack Software Engineer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-software-engineer/2018410.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.654001,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:23:55.654001,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.654001,,,Negotiable,,,
Tech Lead (.Net),,Thỏa thuận,,https://www.topcv.vn/viec-lam/tech-lead-net/1690775.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.655013,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.655013,,,Negotiable,,,
Nhà hàng / Khách sạn,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=26,2026-01-30T09:23:55.655013,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.655013,,,Negotiable,,,
Firmware Engineer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/firmware-engineer/2019220.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.655013,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.655013,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.656292,,,Negotiable,,,
Middle Android,,Thỏa thuận,,https://www.topcv.vn/viec-lam/middle-android/1819143.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.656292,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.656292,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.656292,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.656292,,,Negotiable,,,
Middle IOS,,Thỏa thuận,,https://www.topcv.vn/viec-lam/middle-ios/1818319.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.657338,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.657338,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.657338,,,Negotiable,,,
Mobile Manager,,Thỏa thuận,,https://www.topcv.vn/viec-lam/mobile-manager/2019074.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.657338,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.657338,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.657338,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.657338,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.658339,,,Negotiable,,,
Backend Leader,,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-leader/2017599.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.658339,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.658339,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.658339,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:23:55.658339,,,Negotiable,,,
IOS Engineer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ios-engineer/2017649.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.659339,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.659339,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.659339,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.659339,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:23:55.659339,,,Negotiable,,,
C# Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/c-developer/1719730.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.659339,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.659339,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:23:55.659339,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:23:55.660339,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:23:55.660339,,,Negotiable,,,
Fullstack Team Leader (JS),,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-team-leader-js/1698616.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RfWSxIdd4Zkv8T0uaW7dXbs3rDVte6kX5UQhknI0_1769739834,2026-01-30T09:23:55.660339,,,Negotiable,,,
